,lags,params,custom_metric,n_estimators,max_depth,learning_rate,max_bin,reg_alpha,reg_lambda
43,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 4, 'learning_rate': 0.3901913799930272, 'max_bin': 200, 'reg_alpha': 0.8, 'reg_lambda': 0.8}",75.15866293016543,1200.0,4.0,0.3901913799930272,200.0,0.8,0.8
54,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 4, 'learning_rate': 0.40381272484877345, 'max_bin': 225, 'reg_alpha': 0.8, 'reg_lambda': 0.9}",75.16053851930617,1100.0,4.0,0.40381272484877345,225.0,0.8,0.9
169,[1 2 3 4 5 6 7],"{'n_estimators': 600, 'max_depth': 3, 'learning_rate': 0.443007978934794, 'max_bin': 200, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.9}",75.19725301525855,600.0,3.0,0.443007978934794,200.0,0.7000000000000001,0.9
12,[1 2 3 4 5 6 7],"{'n_estimators': 500, 'max_depth': 8, 'learning_rate': 0.3420146076872459, 'max_bin': 250, 'reg_alpha': 1.0, 'reg_lambda': 0.30000000000000004}",75.29748118600206,500.0,8.0,0.3420146076872459,250.0,1.0,0.30000000000000004
55,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.46116977283004423, 'max_bin': 250, 'reg_alpha': 0.6000000000000001, 'reg_lambda': 0.8}",75.30310134311961,1200.0,3.0,0.46116977283004423,250.0,0.6000000000000001,0.8
72,[1 2 3 4 5 6 7],"{'n_estimators': 900, 'max_depth': 3, 'learning_rate': 0.3566692230666433, 'max_bin': 150, 'reg_alpha': 1.0, 'reg_lambda': 0.7000000000000001}",75.45341464439772,900.0,3.0,0.3566692230666433,150.0,1.0,0.7000000000000001
53,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 3, 'learning_rate': 0.3841999639327252, 'max_bin': 250, 'reg_alpha': 0.9, 'reg_lambda': 1.0}",75.46352116656281,1100.0,3.0,0.3841999639327252,250.0,0.9,1.0
187,[1 2 3 4 5 6 7],"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.4905348065249982, 'max_bin': 225, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.9}",75.53916809972797,400.0,3.0,0.4905348065249982,225.0,0.7000000000000001,0.9
33,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 8, 'learning_rate': 0.2628200122050689, 'max_bin': 225, 'reg_alpha': 0.4, 'reg_lambda': 0.5}",75.58485706434948,1100.0,8.0,0.2628200122050689,225.0,0.4,0.5
51,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.34766884296733613, 'max_bin': 250, 'reg_alpha': 0.8, 'reg_lambda': 0.9}",75.9048169783198,1200.0,3.0,0.34766884296733613,250.0,0.8,0.9
141,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.48492325591624613, 'max_bin': 225, 'reg_alpha': 0.8, 'reg_lambda': 0.8}",75.9092458900931,1200.0,3.0,0.48492325591624613,225.0,0.8,0.8
5,[1 2 3 4 5 6 7],"{'n_estimators': 400, 'max_depth': 6, 'learning_rate': 0.22112275403152545, 'max_bin': 150, 'reg_alpha': 0.4, 'reg_lambda': 0.30000000000000004}",75.931857939458,400.0,6.0,0.22112275403152545,150.0,0.4,0.30000000000000004
186,[1 2 3 4 5 6 7],"{'n_estimators': 600, 'max_depth': 3, 'learning_rate': 0.4574090569501768, 'max_bin': 225, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.8}",75.96548150652771,600.0,3.0,0.4574090569501768,225.0,0.7000000000000001,0.8
74,[1 2 3 4 5 6 7],"{'n_estimators': 1000, 'max_depth': 4, 'learning_rate': 0.39409792572231284, 'max_bin': 225, 'reg_alpha': 0.8, 'reg_lambda': 0.6000000000000001}",75.98890914551913,1000.0,4.0,0.39409792572231284,225.0,0.8,0.6000000000000001
126,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 3, 'learning_rate': 0.4882347284489659, 'max_bin': 225, 'reg_alpha': 0.1, 'reg_lambda': 0.6000000000000001}",76.04307182060727,1100.0,3.0,0.4882347284489659,225.0,0.1,0.6000000000000001
197,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.47531905960394755, 'max_bin': 225, 'reg_alpha': 0.6000000000000001, 'reg_lambda': 0.8}",76.18705669412832,1200.0,3.0,0.47531905960394755,225.0,0.6000000000000001,0.8
150,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.45514769592434173, 'max_bin': 225, 'reg_alpha': 0.6000000000000001, 'reg_lambda': 0.8}",76.19294661963889,1200.0,3.0,0.45514769592434173,225.0,0.6000000000000001,0.8
21,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.3819283802066261, 'max_bin': 250, 'reg_alpha': 0.8, 'reg_lambda': 0.9}",76.31124144206258,1200.0,3.0,0.3819283802066261,250.0,0.8,0.9
83,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.45675045376357876, 'max_bin': 225, 'reg_alpha': 0.9, 'reg_lambda': 0.8}",76.33821699366905,1200.0,3.0,0.45675045376357876,225.0,0.9,0.8
66,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 4, 'learning_rate': 0.2832333909417195, 'max_bin': 225, 'reg_alpha': 1.0, 'reg_lambda': 0.8}",76.36501968243918,1100.0,4.0,0.2832333909417195,225.0,1.0,0.8
31,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 6, 'learning_rate': 0.3648671713465902, 'max_bin': 225, 'reg_alpha': 0.5, 'reg_lambda': 0.8}",76.40908486475048,1200.0,6.0,0.3648671713465902,225.0,0.5,0.8
179,[1 2 3 4 5 6 7],"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.4683291856485417, 'max_bin': 225, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.9}",76.62265777997239,400.0,3.0,0.4683291856485417,225.0,0.7000000000000001,0.9
128,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 3, 'learning_rate': 0.457057291157469, 'max_bin': 225, 'reg_alpha': 0.8, 'reg_lambda': 0.8}",76.75119149681521,1100.0,3.0,0.457057291157469,225.0,0.8,0.8
101,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 3, 'learning_rate': 0.4590588911542332, 'max_bin': 225, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.8}",77.0039388118864,1100.0,3.0,0.4590588911542332,225.0,0.7000000000000001,0.8
52,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.404856849260506, 'max_bin': 225, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.8}",77.03677017030783,1200.0,3.0,0.404856849260506,225.0,0.7000000000000001,0.8
145,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.43997298664806594, 'max_bin': 200, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.9}",77.17012922328477,1200.0,3.0,0.43997298664806594,200.0,0.7000000000000001,0.9
32,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 5, 'learning_rate': 0.299718546131709, 'max_bin': 250, 'reg_alpha': 0.4, 'reg_lambda': 0.8}",77.40436346603461,1200.0,5.0,0.299718546131709,250.0,0.4,0.8
2,[1 2 3 4 5 6 7],"{'n_estimators': 700, 'max_depth': 3, 'learning_rate': 0.2050416851119114, 'max_bin': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.1}",77.41277214538343,700.0,3.0,0.2050416851119114,200.0,0.2,0.1
138,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.41981590566917687, 'max_bin': 250, 'reg_alpha': 0.9, 'reg_lambda': 1.0}",77.51294848887818,1200.0,3.0,0.41981590566917687,250.0,0.9,1.0
8,[1 2 3 4 5 6 7],"{'n_estimators': 800, 'max_depth': 7, 'learning_rate': 0.06910804633525863, 'max_bin': 225, 'reg_alpha': 0.6000000000000001, 'reg_lambda': 0.5}",77.76764740123836,800.0,7.0,0.06910804633525863,225.0,0.6000000000000001,0.5
89,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.4745831429367141, 'max_bin': 250, 'reg_alpha': 1.0, 'reg_lambda': 0.6000000000000001}",77.80330037930389,1200.0,3.0,0.4745831429367141,250.0,1.0,0.6000000000000001
90,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 4, 'learning_rate': 0.4507849284792407, 'max_bin': 200, 'reg_alpha': 0.9, 'reg_lambda': 0.7000000000000001}",77.88763502851735,1200.0,4.0,0.4507849284792407,200.0,0.9,0.7000000000000001
193,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.455850435412059, 'max_bin': 225, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.9}",78.06590583290077,1200.0,3.0,0.455850435412059,225.0,0.7000000000000001,0.9
130,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.44544185268801756, 'max_bin': 200, 'reg_alpha': 0.9, 'reg_lambda': 0.9}",78.28016589411473,1200.0,3.0,0.44544185268801756,200.0,0.9,0.9
119,[1 2 3 4 5 6 7],"{'n_estimators': 900, 'max_depth': 3, 'learning_rate': 0.4778099898019266, 'max_bin': 200, 'reg_alpha': 0.6000000000000001, 'reg_lambda': 0.8}",78.42919526630752,900.0,3.0,0.4778099898019266,200.0,0.6000000000000001,0.8
180,[1 2 3 4 5 6 7],"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.4502207331251845, 'max_bin': 200, 'reg_alpha': 0.6000000000000001, 'reg_lambda': 0.8}",78.60704627879635,400.0,3.0,0.4502207331251845,200.0,0.6000000000000001,0.8
24,[1 2 3 4 5 6 7],"{'n_estimators': 900, 'max_depth': 3, 'learning_rate': 0.44961147175148053, 'max_bin': 200, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.9}",78.66706593650258,900.0,3.0,0.44961147175148053,200.0,0.7000000000000001,0.9
46,[1 2 3 4 5 6 7],"{'n_estimators': 1000, 'max_depth': 3, 'learning_rate': 0.37137455475105224, 'max_bin': 75, 'reg_alpha': 0.5, 'reg_lambda': 0.6000000000000001}",78.76525422296102,1000.0,3.0,0.37137455475105224,75.0,0.5,0.6000000000000001
92,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.46820008674240754, 'max_bin': 225, 'reg_alpha': 0.9, 'reg_lambda': 0.8}",79.01451809829697,1200.0,3.0,0.46820008674240754,225.0,0.9,0.8
45,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 4, 'learning_rate': 0.3217283694664732, 'max_bin': 75, 'reg_alpha': 0.6000000000000001, 'reg_lambda': 1.0}",79.02938944749295,1100.0,4.0,0.3217283694664732,75.0,0.6000000000000001,1.0
94,[1 2 3 4 5 6 7],"{'n_estimators': 500, 'max_depth': 7, 'learning_rate': 0.4111567479988347, 'max_bin': 250, 'reg_alpha': 0.8, 'reg_lambda': 0.8}",79.17726117313316,500.0,7.0,0.4111567479988347,250.0,0.8,0.8
127,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 5, 'learning_rate': 0.4176289924151543, 'max_bin': 250, 'reg_alpha': 0.8, 'reg_lambda': 0.7000000000000001}",79.18367989111998,1200.0,5.0,0.4176289924151543,250.0,0.8,0.7000000000000001
114,[1 2 3 4 5 6 7],"{'n_estimators': 1000, 'max_depth': 4, 'learning_rate': 0.4663893694132088, 'max_bin': 200, 'reg_alpha': 0.6000000000000001, 'reg_lambda': 0.9}",79.51478993026966,1000.0,4.0,0.4663893694132088,200.0,0.6000000000000001,0.9
194,[1 2 3 4 5 6 7],"{'n_estimators': 800, 'max_depth': 3, 'learning_rate': 0.43790629018347876, 'max_bin': 225, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.2}",79.59912064590915,800.0,3.0,0.43790629018347876,225.0,0.7000000000000001,0.2
41,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.39552591774913304, 'max_bin': 250, 'reg_alpha': 0.8, 'reg_lambda': 0.9}",79.61146347304704,1200.0,3.0,0.39552591774913304,250.0,0.8,0.9
76,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 7, 'learning_rate': 0.4170564741830565, 'max_bin': 200, 'reg_alpha': 0.5, 'reg_lambda': 0.6000000000000001}",79.76897100471115,1100.0,7.0,0.4170564741830565,200.0,0.5,0.6000000000000001
61,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.3786068800353658, 'max_bin': 250, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.7000000000000001}",79.78367033658063,1200.0,3.0,0.3786068800353658,250.0,0.7000000000000001,0.7000000000000001
34,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 7, 'learning_rate': 0.3424717926728147, 'max_bin': 200, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.8}",79.83882889341723,1200.0,7.0,0.3424717926728147,200.0,0.7000000000000001,0.8
38,[1 2 3 4 5 6 7],"{'n_estimators': 900, 'max_depth': 7, 'learning_rate': 0.41276882335226683, 'max_bin': 225, 'reg_alpha': 0.30000000000000004, 'reg_lambda': 0.4}",79.94639408298626,900.0,7.0,0.41276882335226683,225.0,0.30000000000000004,0.4
30,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.39727841295476224, 'max_bin': 175, 'reg_alpha': 0.8, 'reg_lambda': 0.0}",80.07013593953138,1200.0,3.0,0.39727841295476224,175.0,0.8,0.0
64,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 4, 'learning_rate': 0.3565931740234687, 'max_bin': 200, 'reg_alpha': 0.6000000000000001, 'reg_lambda': 0.8}",80.2670901058718,1100.0,4.0,0.3565931740234687,200.0,0.6000000000000001,0.8
85,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 4, 'learning_rate': 0.46473366715861086, 'max_bin': 250, 'reg_alpha': 0.8, 'reg_lambda': 0.7000000000000001}",80.42195281269828,1200.0,4.0,0.46473366715861086,250.0,0.8,0.7000000000000001
146,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.4178799858842408, 'max_bin': 250, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.9}",80.48306145607093,1200.0,3.0,0.4178799858842408,250.0,0.7000000000000001,0.9
49,[1 2 3 4 5 6 7],"{'n_estimators': 600, 'max_depth': 4, 'learning_rate': 0.3653335284580595, 'max_bin': 200, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 1.0}",80.57777655147993,600.0,4.0,0.3653335284580595,200.0,0.7000000000000001,1.0
19,[1 2 3 4 5 6 7],"{'n_estimators': 900, 'max_depth': 10, 'learning_rate': 0.28873703362752023, 'max_bin': 175, 'reg_alpha': 0.6000000000000001, 'reg_lambda': 1.0}",80.75514392193753,900.0,10.0,0.28873703362752023,175.0,0.6000000000000001,1.0
199,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.4988144416594078, 'max_bin': 225, 'reg_alpha': 0.5, 'reg_lambda': 0.8}",80.85817021207322,1200.0,3.0,0.4988144416594078,225.0,0.5,0.8
96,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.3892533300817186, 'max_bin': 225, 'reg_alpha': 0.8, 'reg_lambda': 0.9}",80.9398476643318,1200.0,3.0,0.3892533300817186,225.0,0.8,0.9
75,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.34925330002784427, 'max_bin': 200, 'reg_alpha': 1.0, 'reg_lambda': 0.8}",81.08672163326884,1200.0,3.0,0.34925330002784427,200.0,1.0,0.8
14,[1 2 3 4 5 6 7],"{'n_estimators': 1000, 'max_depth': 8, 'learning_rate': 0.2961821449512092, 'max_bin': 200, 'reg_alpha': 0.8, 'reg_lambda': 0.8}",81.19417432585753,1000.0,8.0,0.2961821449512092,200.0,0.8,0.8
62,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 3, 'learning_rate': 0.4168696279731619, 'max_bin': 225, 'reg_alpha': 0.30000000000000004, 'reg_lambda': 0.6000000000000001}",81.20298558362704,1100.0,3.0,0.4168696279731619,225.0,0.30000000000000004,0.6000000000000001
27,[1 2 3 4 5 6 7],"{'n_estimators': 1000, 'max_depth': 9, 'learning_rate': 0.49132228198579436, 'max_bin': 225, 'reg_alpha': 0.6000000000000001, 'reg_lambda': 0.7000000000000001}",81.41982343317764,1000.0,9.0,0.49132228198579436,225.0,0.6000000000000001,0.7000000000000001
93,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 3, 'learning_rate': 0.42210875762067046, 'max_bin': 225, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.7000000000000001}",81.50819365610337,1100.0,3.0,0.42210875762067046,225.0,0.7000000000000001,0.7000000000000001
100,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 3, 'learning_rate': 0.4992488150115954, 'max_bin': 250, 'reg_alpha': 0.8, 'reg_lambda': 0.9}",81.80860771158615,1100.0,3.0,0.4992488150115954,250.0,0.8,0.9
42,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.41467924991309824, 'max_bin': 250, 'reg_alpha': 0.9, 'reg_lambda': 0.9}",81.84843617845088,1200.0,3.0,0.41467924991309824,250.0,0.9,0.9
20,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 4, 'learning_rate': 0.3908387564240469, 'max_bin': 250, 'reg_alpha': 0.9, 'reg_lambda': 0.6000000000000001}",81.97373825772284,1100.0,4.0,0.3908387564240469,250.0,0.9,0.6000000000000001
107,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.4653593266997447, 'max_bin': 200, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.7000000000000001}",82.03162193050281,1200.0,3.0,0.4653593266997447,200.0,0.7000000000000001,0.7000000000000001
37,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 5, 'learning_rate': 0.3203780893977817, 'max_bin': 250, 'reg_alpha': 0.6000000000000001, 'reg_lambda': 0.6000000000000001}",82.1738249215788,1100.0,5.0,0.3203780893977817,250.0,0.6000000000000001,0.6000000000000001
18,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 4, 'learning_rate': 0.4092864126404263, 'max_bin': 175, 'reg_alpha': 0.8, 'reg_lambda': 0.7000000000000001}",82.53651711437342,1100.0,4.0,0.4092864126404263,175.0,0.8,0.7000000000000001
73,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 3, 'learning_rate': 0.3821659969596012, 'max_bin': 225, 'reg_alpha': 1.0, 'reg_lambda': 0.5}",82.72909520770682,1100.0,3.0,0.3821659969596012,225.0,1.0,0.5
88,[1 2 3 4 5 6 7],"{'n_estimators': 700, 'max_depth': 3, 'learning_rate': 0.4822410420619176, 'max_bin': 225, 'reg_alpha': 1.0, 'reg_lambda': 0.5}",82.73737937597971,700.0,3.0,0.4822410420619176,225.0,1.0,0.5
97,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 4, 'learning_rate': 0.49331777327541526, 'max_bin': 250, 'reg_alpha': 0.4, 'reg_lambda': 0.7000000000000001}",82.82150464136572,1100.0,4.0,0.49331777327541526,250.0,0.4,0.7000000000000001
190,[1 2 3 4 5 6 7],"{'n_estimators': 700, 'max_depth': 3, 'learning_rate': 0.4032205224722897, 'max_bin': 225, 'reg_alpha': 0.8, 'reg_lambda': 0.8}",83.0002555269409,700.0,3.0,0.4032205224722897,225.0,0.8,0.8
29,[1 2 3 4 5 6 7],"{'n_estimators': 1000, 'max_depth': 6, 'learning_rate': 0.3588311853451099, 'max_bin': 200, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.6000000000000001}",83.2069324756183,1000.0,6.0,0.3588311853451099,200.0,0.7000000000000001,0.6000000000000001
167,[1 2 3 4 5 6 7],"{'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.4280362449277331, 'max_bin': 150, 'reg_alpha': 0.6000000000000001, 'reg_lambda': 0.9}",83.31188661154297,500.0,3.0,0.4280362449277331,150.0,0.6000000000000001,0.9
116,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.499181769794221, 'max_bin': 250, 'reg_alpha': 0.8, 'reg_lambda': 0.8}",83.6345662373448,1200.0,3.0,0.499181769794221,250.0,0.8,0.8
124,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 4, 'learning_rate': 0.4715224386899723, 'max_bin': 250, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.4}",83.74568486284217,1200.0,4.0,0.4715224386899723,250.0,0.7000000000000001,0.4
17,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 4, 'learning_rate': 0.4829054407855637, 'max_bin': 225, 'reg_alpha': 0.9, 'reg_lambda': 0.7000000000000001}",83.97252458573239,1100.0,4.0,0.4829054407855637,225.0,0.9,0.7000000000000001
123,[1 2 3 4 5 6 7],"{'n_estimators': 1000, 'max_depth': 3, 'learning_rate': 0.40698953356057765, 'max_bin': 225, 'reg_alpha': 0.1, 'reg_lambda': 0.7000000000000001}",83.99881334453421,1000.0,3.0,0.40698953356057765,225.0,0.1,0.7000000000000001
7,[1 2 3 4 5 6 7],"{'n_estimators': 600, 'max_depth': 6, 'learning_rate': 0.4344914873628493, 'max_bin': 100, 'reg_alpha': 0.5, 'reg_lambda': 1.0}",84.42708913409611,600.0,6.0,0.4344914873628493,100.0,0.5,1.0
136,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.41018342676530356, 'max_bin': 225, 'reg_alpha': 0.9, 'reg_lambda': 0.9}",84.54205659938297,1200.0,3.0,0.41018342676530356,225.0,0.9,0.9
0,[1 2 3 4 5 6 7],"{'n_estimators': 1000, 'max_depth': 5, 'learning_rate': 0.12115721224645952, 'max_bin': 150, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.4}",84.83665618017774,1000.0,5.0,0.12115721224645952,150.0,0.7000000000000001,0.4
122,[1 2 3 4 5 6 7],"{'n_estimators': 1000, 'max_depth': 4, 'learning_rate': 0.43209444256155666, 'max_bin': 225, 'reg_alpha': 0.2, 'reg_lambda': 0.7000000000000001}",84.87019192163639,1000.0,4.0,0.43209444256155666,225.0,0.2,0.7000000000000001
47,[1 2 3 4 5 6 7],"{'n_estimators': 800, 'max_depth': 5, 'learning_rate': 0.33852144743348167, 'max_bin': 100, 'reg_alpha': 0.6000000000000001, 'reg_lambda': 0.7000000000000001}",85.03350412194426,800.0,5.0,0.33852144743348167,100.0,0.6000000000000001,0.7000000000000001
50,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 6, 'learning_rate': 0.31334719375141695, 'max_bin': 100, 'reg_alpha': 0.30000000000000004, 'reg_lambda': 0.9}",85.05486452991484,1200.0,6.0,0.31334719375141695,100.0,0.30000000000000004,0.9
9,[1 2 3 4 5 6 7],"{'n_estimators': 700, 'max_depth': 5, 'learning_rate': 0.2143408834021038, 'max_bin': 200, 'reg_alpha': 0.9, 'reg_lambda': 0.5}",85.55620310948532,700.0,5.0,0.2143408834021038,200.0,0.9,0.5
178,[1 2 3 4 5 6 7],"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.41088293785762453, 'max_bin': 225, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.9}",85.70958242486466,400.0,3.0,0.41088293785762453,225.0,0.7000000000000001,0.9
57,[1 2 3 4 5 6 7],"{'n_estimators': 1000, 'max_depth': 4, 'learning_rate': 0.44222039692093057, 'max_bin': 175, 'reg_alpha': 0.4, 'reg_lambda': 0.7000000000000001}",86.19612868227942,1000.0,4.0,0.44222039692093057,175.0,0.4,0.7000000000000001
39,[1 2 3 4 5 6 7],"{'n_estimators': 1000, 'max_depth': 6, 'learning_rate': 0.35166449578144854, 'max_bin': 150, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 1.0}",86.21404319659932,1000.0,6.0,0.35166449578144854,150.0,0.7000000000000001,1.0
4,[1 2 3 4 5 6 7],"{'n_estimators': 1000, 'max_depth': 5, 'learning_rate': 0.18727644125493392, 'max_bin': 100, 'reg_alpha': 0.30000000000000004, 'reg_lambda': 0.6000000000000001}",86.29810433261852,1000.0,5.0,0.18727644125493392,100.0,0.30000000000000004,0.6000000000000001
36,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 9, 'learning_rate': 0.3757551377015108, 'max_bin': 125, 'reg_alpha': 0.5, 'reg_lambda': 0.9}",86.76270963222214,1200.0,9.0,0.3757551377015108,125.0,0.5,0.9
79,[1 2 3 4 5 6 7],"{'n_estimators': 1000, 'max_depth': 9, 'learning_rate': 0.40000474166133615, 'max_bin': 125, 'reg_alpha': 0.5, 'reg_lambda': 0.7000000000000001}",86.78696480672191,1000.0,9.0,0.40000474166133615,125.0,0.5,0.7000000000000001
40,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 8, 'learning_rate': 0.45224470868609984, 'max_bin': 125, 'reg_alpha': 0.5, 'reg_lambda': 0.8}",87.20150456902459,1100.0,8.0,0.45224470868609984,125.0,0.5,0.8
86,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 5, 'learning_rate': 0.4874325911349865, 'max_bin': 200, 'reg_alpha': 0.9, 'reg_lambda': 0.9}",87.24831188559727,1200.0,5.0,0.4874325911349865,200.0,0.9,0.9
48,[1 2 3 4 5 6 7],"{'n_estimators': 1100, 'max_depth': 7, 'learning_rate': 0.4271316578497731, 'max_bin': 75, 'reg_alpha': 0.0, 'reg_lambda': 0.5}",87.8990169842327,1100.0,7.0,0.4271316578497731,75.0,0.0,0.5
139,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.39950778585703434, 'max_bin': 225, 'reg_alpha': 0.9, 'reg_lambda': 0.9}",88.38448801948849,1200.0,3.0,0.39950778585703434,225.0,0.9,0.9
26,[1 2 3 4 5 6 7],"{'n_estimators': 900, 'max_depth': 5, 'learning_rate': 0.46974421652551657, 'max_bin': 175, 'reg_alpha': 0.9, 'reg_lambda': 1.0}",88.64855918387674,900.0,5.0,0.46974421652551657,175.0,0.9,1.0
157,[1 2 3 4 5 6 7],"{'n_estimators': 1200, 'max_depth': 3, 'learning_rate': 0.4668251260487187, 'max_bin': 225, 'reg_alpha': 0.7000000000000001, 'reg_lambda': 0.8}",88.74120038800308,1200.0,3.0,0.4668251260487187,225.0,0.7000000000000001,0.8
68,[1 2 3 4 5 6 7],"{'n_estimators': 1000, 'max_depth': 6, 'learning_rate': 0.3334405264894969, 'max_bin': 200, 'reg_alpha': 0.9, 'reg_lambda': 0.9}",89.23748561584675,1000.0,6.0,0.3334405264894969,200.0,0.9,0.9
